9.67852e-05	0.894539
0.00019357	0.875399
0.000290356	0.895525
0.000387141	0.906294
0.000483926	0.920399
0.000580711	0.909778
0.000677496	0.919983
0.000774281	0.936079
0.000871067	0.901212
0.000967852	0.918059
0.00106464	0.910141
0.00116142	0.915986
0.00125821	0.906644
0.00135499	0.891332
0.00145178	0.884823
0.00154856	0.919374
0.00164535	0.897777
0.00174213	0.928328
0.00183892	0.889088
0.0019357	0.910679
0.00203249	0.950962
0.00212927	0.9244
0.00222606	0.897072
0.00232284	0.905508
0.00241963	0.915765
0.00251641	0.885404
0.0026132	0.908312
0.00270999	0.91236
0.00280677	0.885203
0.00290356	0.874291
0.00300034	0.887506
0.00309713	0.904782
0.00319391	0.902563
0.0032907	0.908556
0.00338748	0.880715
0.00348427	0.89665
0.00358105	0.918381
0.00367784	0.888663
0.00377462	0.884143
0.00387141	0.914684
0.00396819	0.907473
0.00406498	0.907322
0.00416176	0.92195
0.00425855	0.905198
0.00435533	0.908182
0.00445212	0.91177
0.0045489	0.87667
0.00464569	0.909142
0.00474247	0.895068
0.00483926	0.886433
0.00493604	0.872317
0.00503283	0.88979
0.00512961	0.885632
0.0052264	0.896262
0.00532319	0.876454
0.00541997	0.87378
0.00551676	0.846872
0.00561354	0.866986
0.00571033	0.849566
0.00580711	0.850793
0.0059039	0.846695
0.00600068	0.870479
0.00609747	0.844563
0.00619425	0.854711
0.00629104	0.846984
0.00638782	0.839994
0.00648461	0.826294
0.00658139	0.844817
0.00667818	0.844591
0.00677496	0.83509
0.00687175	0.809762
0.00696853	0.814503
0.00706532	0.809934
0.0071621	0.801481
0.00725889	0.790226
0.00735567	0.772245
0.00745246	0.785525
0.00754924	0.794343
0.00764603	0.820083
0.00774281	0.785046
0.0078396	0.763049
0.00793638	0.786165
0.00803317	0.779016
0.00812996	0.753958
0.00822674	0.740191
0.00832353	0.73299
0.00842031	0.75725
0.0085171	0.720242
0.00861388	0.711164
0.00871067	0.710552
0.00880745	0.707704
0.00890424	0.675172
0.00900102	0.718761
0.00909781	0.718571
0.00919459	0.670125
0.00929138	0.696422
0.00938816	0.655168
0.00948495	0.668354
0.00958173	0.647918
0.00967852	0.657436
0.0097753	0.634718
0.00987209	0.65034
0.00996887	0.623304
0.0100657	0.665307
0.0101624	0.586488
0.0102592	0.603931
0.010356	0.608964
0.0104528	0.616743
0.0105496	0.539014
0.0106464	0.57233
0.0107432	0.559439
0.0108399	0.57774
0.0109367	0.535344
0.0110335	0.538373
0.0111303	0.501953
0.0112271	0.569185
0.0113239	0.53262
0.0114207	0.518619
0.0115174	0.519096
0.0116142	0.505723
0.011711	0.507188
0.0118078	0.463953
0.0119046	0.462393
0.0120014	0.522836
0.0120981	0.508401
0.0121949	0.454359
0.0122917	0.514262
0.0123885	0.487559
0.0124853	0.468757
0.0125821	0.529574
0.0126789	0.434674
0.0127756	0.469041
0.0128724	0.454824
0.0129692	0.467949
0.013066	0.420832
0.0131628	0.456301
0.0132596	0.45716
0.0133564	0.451235
0.0134531	0.358218
0.0135499	0.374751
0.0136467	0.400292
0.0137435	0.415529
0.0138403	0.435342
0.0139371	0.369584
0.0140339	0.381533
0.0141306	0.334553
0.0142274	0.299661
0.0143242	0.368279
0.014421	0.342577
0.0145178	0.392323
0.0146146	0.400719
0.0147113	0.373023
0.0148081	0.339395
0.0149049	0.348856
0.0150017	0.356578
0.0150985	0.319004
0.0151953	0.331883
0.0152921	0.346516
0.0153888	0.348882
0.0154856	0.349667
0.0155824	0.335653
0.0156792	0.301836
0.015776	0.289961
0.0158728	0.354671
0.0159696	0.338148
0.0160663	0.277961
0.0161631	0.291616
0.0162599	0.312882
0.0163567	0.362886
0.0164535	0.325364
0.0165503	0.315526
0.0166471	0.319148
0.0167438	0.253611
0.0168406	0.24342
0.0169374	0.279937
0.0170342	0.307205
0.017131	0.267128
0.0172278	0.249172
0.0173245	0.24233
0.0174213	0.24724
0.0175181	0.275836
0.0176149	0.235138
0.0177117	0.29447
0.0178085	0.291825
0.0179053	0.297686
0.018002	0.346316
0.0180988	0.224024
0.0181956	0.257039
0.0182924	0.226458
0.0183892	0.24834
0.018486	0.259173
0.0185828	0.225551
0.0186795	0.230533
0.0187763	0.23808
0.0188731	0.265309
0.0189699	0.312221
0.0190667	0.263981
0.0191635	0.199963
0.0192603	0.230568
0.019357	0.223997
0.0194538	0.271514
0.0195506	0.291978
0.0196474	0.240505
0.0197442	0.233946
0.019841	0.247929
0.0199377	0.264123
0.0200345	0.200345
0.0201313	0.220035
0.0202281	0.232279
0.0203249	0.24617
0.0204217	0.23858
0.0205185	0.207523
0.0206152	0.216025
0.020712	0.192862
0.0208088	0.247944
0.0209056	0.269964
0.0210024	0.152176
0.0210992	0.192026
0.021196	0.231235
0.0212927	0.202503
0.0213895	0.246404
0.0214863	0.200674
0.0215831	0.219493
0.0216799	0.226493
0.0217767	0.218809
0.0218735	0.197905
0.0219702	0.190959
0.022067	0.171321
0.0221638	0.179992
0.0222606	0.220744
0.0223574	0.158255
0.0224542	0.173535
0.0225509	0.214097
0.0226477	0.207637
0.0227445	0.203291
0.0228413	0.23079
0.0229381	0.241248
0.0230349	0.222761
0.0231317	0.199909
0.0232284	0.184585
0.0233252	0.250772
0.023422	0.197987
0.0235188	0.175326
0.0236156	0.224295
0.0237124	0.221751
0.0238092	0.189736
0.0239059	0.203629
0.0240027	0.212572
0.0240995	0.193005
0.0241963	0.221825
0.0242931	0.254199
0.0243899	0.196052
0.0244867	0.222328
0.0245834	0.185538
0.0246802	0.209016
0.024777	0.16626
0.0248738	0.220358
0.0249706	0.196063
0.0250674	0.224017
0.0251641	0.169775
0.0252609	0.186894
0.0253577	0.198851
0.0254545	0.185834
0.0255513	0.184858
0.0256481	0.207822
0.0257449	0.209045
0.0258416	0.17988
0.0259384	0.166247
0.0260352	0.1956
0.026132	0.188045
0.0262288	0.183061
0.0263256	0.168333
0.0264224	0.146396
0.0265191	0.197853
0.0266159	0.163176
0.0267127	0.207437
0.0268095	0.167155
0.0269063	0.193922
0.0270031	0.162938
0.0270999	0.163051
0.0271966	0.215301
0.0272934	0.161979
0.0273902	0.19698
0.027487	0.164662
0.0275838	0.161819
0.0276806	0.17444
0.0277773	0.168368
0.0278741	0.18511
0.0279709	0.165085
0.0280677	0.186967
0.0281645	0.175907
0.0282613	0.164973
0.0283581	0.207996
0.0284548	0.1747
0.0285516	0.213135
0.0286484	0.177514
0.0287452	0.178915
0.028842	0.183136
0.0289388	0.196261
0.0290356	0.206554
0.0291323	0.14403
0.0292291	0.147223
0.0293259	0.11087
0.0294227	0.156915
0.0295195	0.184989
0.0296163	0.174044
0.0297131	0.20559
0.0298098	0.160855
0.0299066	0.159418
0.0300034	0.183708
0.0301002	0.17044
0.030197	0.149643
0.0302938	0.177149
0.0303905	0.175985
0.0304873	0.14246
0.0305841	0.17754
0.0306809	0.160208
0.0307777	0.157877
0.0308745	0.153706
0.0309713	0.167425
0.031068	0.142881
0.0311648	0.191426
0.0312616	0.218419
0.0313584	0.183209
0.0314552	0.150724
0.031552	0.164874
0.0316488	0.188993
0.0317455	0.188085
0.0318423	0.189432
0.0319391	0.157859
0.0320359	0.121865
0.0321327	0.168297
0.0322295	0.182465
0.0323263	0.133809
0.032423	0.159846
0.0325198	0.202881
0.0326166	0.159016
0.0327134	0.178987
0.0328102	0.140002
0.032907	0.189281
0.0330037	0.201801
0.0331005	0.176317
0.0331973	0.153905
0.0332941	0.214302
0.0333909	0.187651
0.0334877	0.172985
0.0335845	0.21003
0.0336812	0.153593
0.033778	0.194982
0.0338748	0.173769
0.0339716	0.159803
0.0340684	0.149733
0.0341652	0.163284
0.034262	0.153327
0.0343587	0.181535
0.0344555	0.138421
0.0345523	0.166945
0.0346491	0.143781
0.0347459	0.17812
0.0348427	0.149763
0.0349394	0.145385
0.0350362	0.165529
0.035133	0.107646
0.0352298	0.189207
0.0353266	0.174483
0.0354234	0.12373
0.0355202	0.155952
0.0356169	0.185644
0.0357137	0.142154
0.0358105	0.138364
0.0359073	0.14827
0.0360041	0.139888
0.0361009	0.138441
0.0361977	0.143525
0.0362944	0.15091
0.0363912	0.123989
0.036488	0.14654
0.0365848	0.17058
0.0366816	0.112663
0.0367784	0.116976
0.0368752	0.154428
0.0369719	0.177431
0.0370687	0.117312
0.0371655	0.11765
0.0372623	0.136835
0.0373591	0.146908
0.0374559	0.142636
0.0375527	0.13813
0.0376494	0.132617
0.0377462	0.110917
0.037843	0.129643
0.0379398	0.145322
0.0380366	0.161026
0.0381334	0.126972
0.0382301	0.126079
0.0383269	0.11702
0.0384237	0.104755
0.0385205	0.145744
0.0386173	0.144714
0.0387141	0.145049
0.0388109	0.0945702
0.0389076	0.170611
0.0390044	0.150465
0.0391012	0.0931601
0.039198	0.116406
0.0392948	0.108846
0.0393916	0.139022
0.0394884	0.0974124
0.0395851	0.140563
0.0396819	0.123589
0.0397787	0.140217
0.0398755	0.143823
0.0399723	0.0894632
0.0400691	0.108261
0.0401658	0.115641
0.0402626	0.0780375
0.0403594	0.102986
0.0404562	0.122962
0.040553	0.111783
0.0406498	0.135515
0.0407466	0.119172
0.0408433	0.117165
0.0409401	0.125901
0.0410369	0.10544
0.0411337	0.109323
0.0412305	0.128071
0.0413273	0.131957
0.0414241	0.0698521
0.0415208	0.124039
0.0416176	0.0998598
0.0417144	0.101245
0.0418112	0.127045
0.041908	0.0961293
0.0420048	0.0967722
0.0421016	0.112959
0.0421983	0.101044
0.0422951	0.121861
0.0423919	0.0891146
0.0424887	0.0790326
0.0425855	0.0953932
0.0426823	0.0939445
0.0427791	0.109907
0.0428758	0.115218
0.0429726	0.112818
0.0430694	0.129086
0.0431662	0.129725
0.043263	0.107503
0.0433598	0.126688
0.0434565	0.113815
0.0435533	0.0748535
0.0436501	0.0790065
0.0437469	0.107422
0.0438437	0.105157
0.0439405	0.0938028
0.0440373	0.0601414
0.044134	0.102672
0.0442308	0.106956
0.0443276	0.033884
0.0444244	0.100168
0.0445212	0.0629943
0.044618	0.0674246
0.0447148	0.0754689
0.0448115	0.0600586
0.0449083	0.101595
0.0450051	0.0915057
0.0451019	0.0758996
0.0451987	0.102217
0.0452955	0.0722378
0.0453922	0.0329236
0.045489	0.0745409
0.0455858	0.0545495
0.0456826	0.0850216
0.0457794	0.0552224
0.0458762	0.0962787
0.045973	0.107931
0.0460697	0.0675479
0.0461665	0.0876164
0.0462633	0.100028
0.0463601	0.08674
0.0464569	0.0521935
0.0465537	0.0801261
0.0466505	0.100157
0.0467472	0.0655702
0.046844	0.0554443
0.0469408	0.0794772
0.0470376	0.108436
0.0471344	0.119914
0.0472312	0.0829967
0.047328	0.049955
0.0474247	0.0921322
0.0475215	0.0769767
0.0476183	0.0574335
0.0477151	0.0708591
0.0478119	0.0689011
0.0479087	0.0906002
0.0480055	0.0956059
0.0481022	0.100954
0.048199	0.0898687
0.0482958	0.0872672
0.0483926	0.0693326
0.0484894	0.088224
0.0485862	0.0460183
0.0486829	0.0545412
0.0487797	0.0567675
0.0488765	0.0815921
0.0489733	0.047638
0.0490701	0.0352863
0.0491669	0.0592442
0.0492637	0.0974763
0.0493604	0.0482793
0.0494572	0.0603776
